Buffer Size Network.node[7].lnk[0] (#0 - General-0-20190530-17:24:45-2957),,Buffer Size Network.node[6].lnk[0] (#0 - General-0-20190530-17:24:45-2957),,Buffer Size Network.node[0].lnk[0] (#0 - General-0-20190530-17:24:45-2957),,Buffer Size Network.node[4].lnk[0] (#0 - General-0-20190530-17:24:45-2957),,Delay Network.node[5].app (#0 - General-0-20190530-17:24:45-2957),,Buffer Size Network.node[1].lnk[0] (#0 - General-0-20190530-17:24:45-2957),,Buffer Size Network.node[3].lnk[0] (#0 - General-0-20190530-17:24:45-2957),,Buffer Size Network.node[2].lnk[0] (#0 - General-0-20190530-17:24:45-2957),
57.898660388484,49,59.898760388484,45,58.043741534404,49,89.753268343429,3,165.485228163722,75.44334784488398755,56.951645335884,53,53.505624148409,61,54.429972298513,59
58.898660388484,48,60.485128163722,44,58.898560388484,48,89.836130616348,4,166.485228163722,141.18196954115001,56.951645335884,54,53.878964054203,60,54.668725171361,60
58.898660388484,49,60.725288426022,45,58.951745335884,49,89.930005163631,5,167.485228163722,76.32846042297700225,57.603011539571,55,53.879510644312,61,54.874757219844,61
59.035524538718,50,60.872884458913,46,59.40567325871,50,90.436468981329,4,168.485228163722,162.1608603274900126,57.951645335884,54,54.35176175253,62,54.879064054203,62
59.898660388484,49,60.898760388484,47,59.898560388484,49,91.061383931235,5,169.485228163722,76.93359133171398385,57.951645335884,55,54.687490697711,63,54.951545335884,61
59.898660388484,50,61.485128163722,46,59.951745335884,50,91.436468981329,4,170.485228163722,143.9220357310400113,58.384987260447,56,54.878964054203,62,55.879064054203,62
60.165880084629,51,61.898760388484,47,60.898560388484,49,91.607041646002,5,171.485228163722,78.2642884597279928,58.951645335884,55,54.93434996651,63,55.951545335884,61
60.410371106672,52,62.293267914498,48,60.951745335884,50,92.436468981329,4,172.485228163722,159.294445724769957,58.951645335884,56,55.35176175253,64,56.220104653078,62
60.898660388484,51,62.485128163722,47,61.675513274494,51,93.436468981329,3,173.485228163722,79.07479220839300625,59.036217992365,57,55.608594536146,65,56.279885615993,63
60.898660388484,52,62.685840942686,48,61.898560388484,50,93.577099211594,4,174.485228163722,79.84337123643800255,59.805337793461,58,55.866607300086,66,56.849783181299,64
61.498275540286,53,62.898760388484,49,61.951745335884,51,94.436468981329,3,175.485228163722,125.9554426706500006,59.951645335884,57,55.878964054203,65,56.879064054203,65
61.898660388484,52,63.485128163722,48,62.713363349983,52,95.436468981329,2,176.485228163722,149.0389066890799647,59.951645335884,58,56.160114952009,66,56.951545335884,64
61.898660388484,53,63.898760388484,49,62.898560388484,51,95.491941469237,3,177.485228163722,81.33515600481098285,60.439267812855,59,56.249269242004,67,57.879064054203,65
61.981913927776,54,64.46398427952,50,62.951745335884,52,96.436468981329,2,178.485228163722,175.4535095332799977,60.951645335884,58,56.30734160412,68,57.951545335884,64
62.86941585626,55,64.485128163722,49,63.446731023151,53,96.635632089824,3,179.485228163722,150.7101488153300003,60.951645335884,59,56.35176175253,69,58.041641284954,65
62.869471208155,56,64.898760388484,50,63.898560388484,52,97.251551373608,4,180.485228163722,82.10907201536897985,61.951645335884,58,56.878964054203,68,58.111258956028,66
62.898660388484,55,65.485128163722,49,63.951745335884,53,97.331630229552,5,181.485228163722,82.91777596947099455,61.951645335884,59,56.97645532781,69,58.879064054203,67
62.898660388484,56,65.627097562945,50,64.000901852199,54,97.436468981329,4,182.485228163722,130.0708983822399882,62.808185983692,60,57.35176175253,70,58.951545335884,66
63.898660388484,55,65.898760388484,51,64.898560388484,53,97.965562356044,5,183.485228163722,83.88053087536798065,62.951645335884,59,57.450871618143,71,59.248797461569,67
63.898660388484,56,65.920049021432,52,64.951745335884,54,98.436468981329,4,184.485228163722,84.70633571499399715,62.951645335884,60,57.648839353477,72,59.879064054203,68
64.898660388484,55,66.296478372953,53,65.139959502872,55,99.436468981329,3,185.485228163722,171.2885747195999776,63.799690276589,61,57.67382770679,73,59.951545335884,67
64.898660388484,56,66.485128163722,52,65.898560388484,54,100.108662056474,4,186.485228163722,86.5510501294889988,63.951645335884,60,57.878964054203,72,60.182857794174,68
64.930292449036,57,66.898760388484,53,65.951745335884,55,100.433832926963,5,187.485228163722,157.86092800376997,63.951645335884,61,58.35176175253,73,60.791690707911,69
65.173010942708,58,67.026706038192,54,66.694622440681,56,100.436468981329,4,188.485228163722,87.4072547503699863,64.951645335884,60,58.878964054203,72,60.812557926521,70
65.898660388484,57,67.259231056577,55,66.898560388484,55,100.571786158892,5,189.485228163722,135.0737264147500122,64.951645335884,61,59.35176175253,73,60.879064054203,71
65.898660388484,58,67.485128163722,54,66.951745335884,56,100.730798175691,6,190.485228163722,88.54231664094098135,65.951645335884,60,59.60218784367,74,60.951545335884,70
66.898660388484,57,67.898760388484,55,67.332811046274,57,101.436468981329,5,191.485228163722,184.0249213857799751,65.951645335884,61,59.878964054203,73,61.072909338068,71
66.898660388484,58,68.485128163722,54,67.801487522251,58,102.436468981329,4,192.485228163722,89.25435466586497985,65.965453957464,62,60.878964054203,72,61.458597032113,72
67.898660388484,57,68.570203424737,55,67.898560388484,57,103.436468981329,3,193.485228163722,89.74515217899900635,66.2053774769,63,61.600112037026,73,61.879064054203,73
67.898660388484,58,68.69523601466,56,67.951745335884,58,103.863627665238,4,194.485228163722,139.5658612920599917,66.951645335884,62,61.878964054203,72,61.951545335884,72
68.117491220131,59,68.898760388484,57,68.043407167022,59,104.436468981329,3,195.485228163722,139.9641823055399636,66.951645335884,63,62.600112037026,73,62.879064054203,73
68.898660388484,58,69.485128163722,56,68.368623184998,60,104.731597647256,4,196.485228163722,91.54243839516999475,67.951645335884,62,62.878964054203,72,62.951545335884,72
68.898660388484,59,69.818696514208,57,68.898560388484,59,105.436468981329,3,197.485228163722,167.2683039763099935,67.951645335884,63,63.878964054203,71,63.806440793542,73
69.001276876164,60,69.898760388484,58,68.951745335884,60,106.04611974534,4,198.485228163722,92.0858781835939904,68.951645335884,62,64.039280226315,72,63.879064054203,74
69.32547598965,61,70.485128163722,57,69.898560388484,59,106.436468981329,3,199.485228163722,184.2298320044999962,68.951645335884,63,64.241840370044,73,63.951545335884,73
69.467118024445,62,70.652074754854,58,69.951745335884,60,106.94012114802,4,,,69.362473018316,64,64.850884982753,74,64.011788562278,74
69.898660388484,61,70.898760388484,59,70.362662386275,61,107.436468981329,3,,,69.554734459158,65,64.878964054203,73,64.879064054203,75
69.898660388484,62,71.485128163722,58,70.519138156659,62,107.912132039082,4,,,69.951645335884,64,65.039280226315,74,64.951545335884,74
70.728930697932,63,71.898760388484,59,70.652478779932,63,108.436468981329,3,,,69.951645335884,65,65.511388062502,75,65.879064054203,75
70.898660388484,62,71.932499108833,60,70.898560388484,62,109.436468981329,2,,,70.059014392409,66,65.878964054203,74,65.951545335884,74
70.898660388484,63,72.019607692091,61,70.951745335884,63,109.63120135087,3,,,70.261473156107,67,66.039280226315,75,66.879064054203,75
71.898660388484,62,72.485128163722,60,71.898560388484,62,110.139420804923,4,,,70.490717481314,68,66.823896055468,76,66.951545335884,74
71.898660388484,63,72.898760388484,61,71.951745335884,63,110.204186497713,5,,,70.951645335884,67,66.849893800661,77,67.064973231871,75
72.17848547436,64,73.402924158242,62,72.898560388484,62,110.436468981329,4,,,70.951645335884,68,66.878964054203,76,67.231847873104,76
72.898660388484,63,73.485128163722,61,72.951745335884,63,111.436468981329,3,,,71.160258072175,69,67.039280226315,77,67.784686243756,77
72.898660388484,64,73.898760388484,62,73.473114728347,64,112.436468981329,2,,,71.257425750542,70,67.878964054203,76,67.879064054203,78
73.056700553078,65,74.485128163722,61,73.489680822769,65,112.964790953396,3,,,71.951645335884,69,68.039280226315,77,67.951545335884,77
73.402220136787,66,74.533842637431,62,73.898560388484,64,113.436468981329,2,,,71.951645335884,70,68.09324457861,78,68.407515553521,78
73.677748073825,67,74.864752518607,63,73.951745335884,65,114.436468981329,1,,,72.951645335884,69,68.299602572215,79,68.879064054203,79
73.898660388484,66,74.898760388484,64,74.898560388484,64,114.831431423577,2,,,72.951645335884,70,68.878964054203,78,68.951545335884,78
73.898660388484,67,75.485128163722,63,74.951745335884,65,115.102155814314,3,,,73.597917711199,71,69.039280226315,79,69.782195507323,79
74.898660388484,66,75.747633063564,64,75.898560388484,64,115.436468981329,2,,,73.951645335884,70,69.878964054203,78,69.879064054203,80
74.898660388484,67,75.898760388484,65,75.951745335884,65,115.841075834253,3,,,73.951645335884,71,69.947678745376,79,69.951545335884,79
75.215576788302,68,76.485128163722,64,76.142239338289,66,116.436468981329,2,,,74.951645335884,70,70.039280226315,80,70.404232426404,80
75.416018983388,69,76.898760388484,65,76.554969205016,67,116.89041800018,3,,,74.951645335884,71,70.878964054203,79,70.584506725982,81
75.898660388484,68,77.485128163722,64,76.801385027229,68,117.170993926357,4,,,75.38790731568,72,71.039280226315,80,70.879064054203,82
75.898660388484,69,77.898760388484,65,76.898560388484,67,117.436468981329,3,,,75.453999326373,73,71.782942148316,81,70.951545335884,81
76.134265463496,70,78.485128163722,64,76.951745335884,68,118.436468981329,2,,,75.951645335884,72,71.878964054203,80,71.023962116475,82
76.898660388484,69,78.898760388484,65,77.408664315848,69,119.436468981329,1,,,75.951645335884,73,72.028140240958,81,71.879064054203,83
76.898660388484,70,79.485128163722,64,77.898560388484,68,120.436468981329,0,,,76.118807075925,74,72.039280226315,82,71.951545335884,82
77.066877318765,71,79.541656846652,65,77.951745335884,69,121.811273922307,1,,,76.951645335884,73,72.831532003625,83,72.404925212142,83
77.3304544316,72,79.898760388484,66,78.086466317903,70,121.811273922307,0,,,76.951645335884,74,72.878964054203,82,72.451612955786,84
77.898660388484,71,80.485128163722,65,78.898560388484,69,122.53965149534,1,,,77.951645335884,73,73.039280226315,83,72.879064054203,85
77.898660388484,72,80.774537309683,66,78.951745335884,70,122.811273922307,0,,,77.951645335884,74,73.066187852881,84,72.951545335884,84
78.898660388484,71,80.787862554511,67,79.898560388484,69,123.097978284605,1,,,78.210363648548,75,73.404342567725,85,73.879064054203,85
78.898660388484,72,80.898760388484,68,79.951745335884,70,123.811273922307,0,,,78.951645335884,74,73.51002974183,86,73.951545335884,84
79.441343205983,73,81.485128163722,67,80.898560388484,69,124.438254246585,1,,,78.951645335884,75,73.519312766208,87,74.879064054203,85
79.898660388484,72,81.898760388484,68,80.923106511278,70,124.48535351764,2,,,79.467600644119,76,73.878964054203,86,74.951545335884,84
79.898660388484,73,82.485128163722,67,80.951745335884,71,124.811273922307,1,,,79.951645335884,75,74.039280226315,87,75.720109356609,85
80.10718569262,74,82.898760388484,68,81.349642323314,72,125.811273922307,0,,,79.951645335884,76,74.627722520422,88,75.879064054203,86
80.453938996409,75,83.485128163722,67,81.898560388484,71,125.827373258823,1,,,80.463064287486,77,74.878964054203,87,75.951545335884,85
80.898660388484,74,83.898760388484,68,81.951745335884,72,126.308251483126,2,,,80.67916050408,78,75.039280226315,88,76.588675088075,86
80.898660388484,75,84.447519885276,69,82.898560388484,71,126.811273922307,1,,,80.951645335884,77,75.843412993781,89,76.879064054203,87
81.898660388484,74,84.485128163722,68,82.951745335884,72,127.502741426634,2,,,80.951645335884,78,75.878964054203,88,76.951545335884,86
81.898660388484,75,84.898760388484,69,83.332391227917,73,127.631779929818,3,,,81.64117243067,79,76.039280226315,89,77.879064054203,87
82.344040694505,76,84.960234527906,70,83.64638912598,74,127.811273922307,2,,,81.801506525157,80,76.878964054203,88,77.951545335884,86
82.898660388484,75,85.485128163722,69,83.898560388484,73,127.908252646361,3,,,81.951645335884,79,77.039280226315,89,78.879064054203,87
82.898660388484,76,85.898760388484,70,83.951745335884,74,128.167364902243,4,,,81.951645335884,80,77.392424672936,90,78.951545335884,86
83.744716391465,77,86.485128163722,69,84.174856354282,75,128.811273922307,3,,,82.951645335884,79,77.878964054203,89,79.84759606526,87
83.891941428778,78,86.898760388484,70,84.528452929545,76,129.811273922307,2,,,82.951645335884,80,78.878964054203,88,79.879064054203,88
83.898660388484,77,86.942124869015,71,84.657033166821,77,130.811273922307,1,,,83.317575454982,81,79.455573771515,89,79.951545335884,87
83.898660388484,78,87.485128163722,70,84.898560388484,76,131.182333174429,2,,,83.321631776303,82,79.878964054203,88,80.879064054203,88
84.450949098769,79,87.898760388484,71,84.951745335884,77,131.658848995402,3,,,83.951645335884,81,80.374625348409,89,80.951545335884,87
84.898660388484,78,88.429554623355,72,85.898560388484,76,131.811273922307,2,,,83.951645335884,82,80.878964054203,88,81.879064054203,88
84.898660388484,79,88.485128163722,71,85.951745335884,77,132.811273922307,1,,,84.341818864258,83,81.061032534583,89,81.92135752836,89
85.166994416763,80,88.693825087491,72,86.898560388484,76,133.04030807525,2,,,84.552352152462,84,81.878964054203,88,81.951545335884,88
85.898660388484,79,88.748732460042,73,86.951745335884,77,133.738245624081,3,,,84.806363530812,85,82.061032534583,89,82.879064054203,89
85.898660388484,80,88.898760388484,74,87.898560388484,76,133.811273922307,2,,,84.909331894531,86,82.236056991391,90,82.951545335884,88
86.0091307196,81,89.485128163722,73,87.951745335884,77,134.53346782539,3,,,84.951645335884,85,82.878964054203,89,83.879064054203,89
86.898660388484,80,89.898760388484,74,88.60466643438,78,134.811273922307,2,,,84.951645335884,86,82.88685433375,90,83.951545335884,88
86.898660388484,81,90.041880318838,75,88.898560388484,77,135.811273922307,1,,,85.430410715616,87,83.234709555081,91,84.879064054203,89
87.564425079955,82,90.485128163722,74,88.951745335884,78,136.811273922307,0,,,85.951645335884,86,83.574797812211,92,84.951545335884,88
87.898660388484,81,90.898760388484,75,88.998168845503,79,137.350379555355,1,,,85.951645335884,87,83.878964054203,91,85.879064054203,89
87.898660388484,82,91.156767740745,76,89.012215436745,80,137.491124710784,2,,,86.951645335884,86,84.034589129987,92,85.929307183234,90
88.074415913804,83,91.485128163722,75,89.023708686954,81,137.811273922307,1,,,86.951645335884,87,84.878964054203,91,85.951545335884,89
88.59738356746,84,91.898760388484,76,89.786132371169,82,137.966464380426,2,,,87.951645335884,86,85.761222509729,92,86.879064054203,90
88.739509078853,85,92.485128163722,75,89.898560388484,81,138.811273922307,1,,,87.951645335884,87,85.878964054203,91,86.951545335884,89
88.898660388484,84,92.551636832008,76,89.951745335884,82,139.811273922307,0,,,88.951645335884,86,86.182215807778,92,87.879064054203,90
88.898660388484,85,92.898760388484,77,90.074645081517,83,141.191780464143,1,,,88.951645335884,87,86.878964054203,91,87.951545335884,89
89.898660388484,84,93.220939703994,78,90.898560388484,82,141.191780464143,0,,,89.0393517206,88,87.436568981329,92,88.879064054203,90
89.898660388484,85,93.485128163722,77,90.951745335884,83,141.508757844029,1,,,89.951645335884,87,87.878964054203,91,88.951545335884,89
90.898660388484,84,93.898760388484,78,91.737610862191,84,142.191780464143,0,,,89.951645335884,88,88.436568981329,92,89.169270150135,90
90.898660388484,85,94.410435955329,79,91.898560388484,83,145.017821395033,1,,,90.511555878594,89,88.552603388392,93,89.532512369037,91
91.79436885786,86,94.485128163722,78,91.951745335884,84,145.017821395033,0,,,90.793079901065,90,88.878964054203,92,89.691445548693,92
91.898660388484,85,94.641856927284,79,92.214089444789,85,147.218150715477,1,,,90.951645335884,89,89.436568981329,93,89.879064054203,93
91.898660388484,86,94.898760388484,80,92.355057329204,86,147.218150715477,0,,,90.951645335884,90,89.878964054203,92,89.951545335884,92
92.898660388484,85,95.485128163722,79,92.714018647581,87,148.457848796093,1,,,91.3589744427,91,90.436568981329,93,90.879064054203,93
92.898660388484,86,95.898760388484,80,92.898560388484,86,148.457848796093,0,,,91.951645335884,90,90.878964054203,92,90.951545335884,92
93.092814493465,87,96.150072158911,81,92.951745335884,87,150.57175561074,1,,,91.951645335884,91,91.159175190713,93,91.835831013206,93
93.836397685241,88,96.485128163722,80,93.01799020681,88,150.57175561074,0,,,92.951645335884,90,91.436568981329,94,91.879064054203,94
93.898660388484,87,96.898760388484,81,93.627054662134,89,151.092534475611,1,,,92.951645335884,91,91.878964054203,93,91.937365097147,95
93.898660388484,88,97.485128163722,80,93.898560388484,88,151.101082494256,2,,,93.12859426591,92,91.974193521609,94,91.951545335884,94
94.898660388484,87,97.898760388484,81,93.951745335884,89,151.428292875582,3,,,93.951645335884,91,92.270095394857,95,92.252525125863,95
94.898660388484,88,98.376156148353,82,94.195225145876,90,151.55125544247,4,,,93.951645335884,92,92.327061927324,96,92.879064054203,96
95.590112330265,89,98.485128163722,81,94.898560388484,89,151.57175561074,3,,,94.27833565366,93,92.436568981329,97,92.951545335884,95
95.786574216162,90,98.567452194251,82,94.951745335884,90,152.411970149984,4,,,94.336863552607,94,92.878964054203,96,93.148854330884,96
95.858993326277,91,98.898760388484,83,95.748970647908,91,152.57175561074,3,,,94.951645335884,93,92.974236631367,97,93.732278101919,97
95.868728735618,92,99.485128163722,82,95.898560388484,90,153.526581152983,4,,,94.951645335884,94,93.436568981329,98,93.879064054203,98
95.898660388484,91,99.604697288354,83,95.951745335884,91,153.57175561074,3,,,95.530876923202,95,93.587675720959,99,93.951545335884,97
95.898660388484,92,99.778892448728,84,96.217077101143,92,154.57175561074,2,,,95.831202003488,96,93.878964054203,98,94.21019608943,98
96.187312583497,93,99.898760388484,85,96.360330122525,93,155.57175561074,1,,,95.951645335884,95,93.921079059334,99,94.300533333512,99
96.650702611037,94,99.934178034233,86,96.579798283419,94,156.57175561074,0,,,95.951645335884,96,94.120934597255,100,94.879064054203,100
96.898660388484,93,100.485128163722,85,96.898560388484,93,157.10508287882,1,,,96.716962649518,97,94.436568981329,101,94.951545335884,99
96.898660388484,94,100.898760388484,86,96.951745335884,94,157.57175561074,0,,,96.951645335884,96,94.83294266288,102,95.379460242012,100
97.898660388484,93,101.077973413352,87,97.898560388484,93,157.886967301924,1,,,96.951645335884,97,94.878964054203,101,95.879064054203,101
97.898660388484,94,101.485128163722,86,97.951745335884,94,158.57175561074,0,,,97.951645335884,96,95.436568981329,102,95.951545335884,100
98.898660388484,93,101.898760388484,87,98.090259884643,95,159.53032053713,1,,,97.951645335884,97,95.878964054203,101,96.879064054203,101
98.898660388484,94,101.942911522781,88,98.760491761219,96,159.57175561074,0,,,97.972856133858,98,96.436568981329,102,96.881873035723,102
99.24315121982,95,102.485128163722,87,98.898560388484,95,160.49482029889,1,,,98.339307425691,99,96.71206109709,103,96.951545335884,101
99.898660388484,94,102.898760388484,88,98.951745335884,96,160.57175561074,0,,,98.874711776784,100,96.757699146586,104,97.556824009376,102
99.898660388484,95,103.230873497857,89,99.405400252385,97,161.28150341435,1,,,98.910714606533,101,96.878964054203,103,97.879064054203,103
100.056049581006,96,103.485128163722,88,99.898560388484,96,161.57175561074,0,,,98.951645335884,100,97.436568981329,104,97.951545335884,102
100.898660388484,95,103.740075984723,89,99.951745335884,97,161.980106981296,1,,,98.951645335884,101,97.878964054203,103,98.288369348509,103
100.898660388484,96,103.898760388484,90,100.118784535186,98,162.57175561074,0,,,99.951645335884,100,98.366116995672,104,98.879064054203,104
101.104338685962,97,104.485128163722,89,100.89362691469,99,162.761275771284,1,,,99.951645335884,101,98.436568981329,105,98.951545335884,103
101.20113615827,98,104.898760388484,90,100.898560388484,98,163.57175561074,0,,,100.441563025476,102,98.878964054203,104,99.150036840304,104
101.898660388484,97,104.942789768552,91,100.951745335884,99,164.532629090604,1,,,100.835620597423,103,99.436568981329,105,99.712862042121,105
101.898660388484,98,105.485128163722,90,101.100812096941,100,164.57175561074,0,,,100.951645335884,102,99.878964054203,104,99.879064054203,106
102.898660388484,97,105.898760388484,91,101.885649116533,101,164.889345343277,1,,,100.951645335884,103,100.436568981329,105,99.951545335884,105
102.898660388484,98,106.399349980128,92,101.898560388484,100,165.57175561074,0,,,101.009819314006,104,100.878964054203,104,100.481115383988,106
103.615152588778,99,106.485128163722,91,101.951745335884,101,167.063578250411,1,,,101.951645335884,103,101.436568981329,105,100.879064054203,107
103.898660388484,98,106.898760388484,92,102.898560388484,100,167.063578250411,0,,,101.951645335884,104,101.570925825284,106,100.951545335884,106
103.898660388484,99,107.485128163722,91,102.951745335884,101,167.143148405504,1,,,102.951645335884,103,101.878964054203,105,100.979807716858,107
104.786416283725,100,107.898760388484,92,103.496981115654,102,168.063578250411,0,,,102.951645335884,104,102.436568981329,106,101.118394538281,108
104.898660388484,99,108.349326891975,93,103.898560388484,101,168.335400647586,1,,,103.353059244099,105,102.878964054203,105,101.728877383279,109
104.898660388484,100,108.485128163722,92,103.951745335884,102,168.539186029795,2,,,103.451178766728,106,103.436568981329,106,101.815494377726,110
105.060879805729,101,108.898760388484,93,104.052640028812,103,169.063578250411,1,,,103.951645335884,105,103.708347515701,107,101.879064054203,111
105.235874853947,102,109.485128163722,92,104.449720978832,104,169.10969201787,2,,,103.951645335884,106,103.878964054203,106,101.951545335884,110
105.245689290345,103,109.898760388484,93,104.898560388484,103,170.063578250411,1,,,104.951645335884,105,104.349321060965,107,102.429098587467,111
105.898660388484,102,110.485128163722,92,104.951745335884,104,170.365687616643,2,,,104.951645335884,106,104.436568981329,108,102.879064054203,112
105.898660388484,103,110.898760388484,93,105.863504308371,105,170.368791973452,3,,,105.795048407527,107,104.878964054203,107,102.951545335884,111
106.837245413138,104,111.485128163722,92,105.898560388484,104,170.818505341398,4,,,105.951645335884,106,105.436568981329,108,103.879064054203,112
106.898660388484,103,111.898760388484,93,105.951745335884,105,170.823708474205,5,,,105.951645335884,107,105.608962231589,109,103.951545335884,111
106.898660388484,104,112.485128163722,92,106.476249753235,106,171.063578250411,4,,,106.060141508934,108,105.878964054203,108,104.52573486099,112
106.939797306142,105,112.898760388484,93,106.898560388484,105,172.063578250411,3,,,106.951645335884,107,106.436568981329,109,104.55317696142,113
107.898660388484,104,113.23282588232,94,106.951745335884,106,173.063578250411,2,,,106.951645335884,108,106.878964054203,108,104.879064054203,114
107.898660388484,105,113.485128163722,93,107.2922683172,107,174.063578250411,1,,,107.951645335884,107,107.436568981329,109,104.951545335884,113
108.898660388484,104,113.898760388484,94,107.898560388484,106,174.712353196975,2,,,107.951645335884,108,107.878964054203,108,105.563946124519,114
108.898660388484,105,114.373104759239,95,107.951745335884,107,175.063578250411,1,,,108.951645335884,107,108.436568981329,109,105.879064054203,115
109.898660388484,104,114.469646038267,96,108.898560388484,106,175.277608478286,2,,,108.951645335884,108,108.807217208359,110,105.93252906413,116
109.898660388484,105,114.485128163722,95,108.951745335884,107,175.420831749767,3,,,109.133216731719,109,108.878964054203,109,105.951545335884,115
109.97373987854,106,114.898760388484,96,109.280207772044,108,175.522647391744,4,,,109.222049114374,110,109.436568981329,110,106.632554700245,116
110.898660388484,105,115.075079819907,97,109.379429298528,109,175.943315064144,5,,,109.395705677582,111,109.878964054203,109,106.879064054203,117
110.898660388484,106,115.108713740827,98,109.898560388484,108,176.063578250411,4,,,109.951645335884,110,110.436568981329,110,106.951545335884,116
111.898660388484,105,115.124442864602,99,109.951745335884,109,176.837420952269,5,,,109.951645335884,111,110.497452163117,111,107.243612261531,117
111.898660388484,106,115.485128163722,98,110.370708804287,110,177.063578250411,4,,,110.39975685146,112,110.796780545535,112,107.879064054203,118
112.898660388484,105,115.844087762291,99,110.898560388484,109,177.343684919351,5,,,110.951645335884,111,110.878964054203,111,107.951545335884,117
112.898660388484,106,115.898760388484,100,110.922412416877,110,177.938150936049,6,,,110.951645335884,112,111.436568981329,112,108.101047364145,118
112.955519535866,107,115.914589710652,101,110.951745335884,111,178.063578250411,5,,,110.992838448785,113,111.878964054203,111,108.272585991518,119
113.160371803013,108,116.204863125775,102,111.898560388484,110,179.053017790119,6,,,111.026710304027,114,112.436568981329,112,108.879064054203,120
113.898660388484,107,116.485128163722,101,111.951745335884,111,179.063578250411,5,,,111.393415457821,115,112.687509699966,113,108.951545335884,119
113.898660388484,108,116.898760388484,102,112.278130930727,112,180.063578250411,4,,,111.951645335884,114,112.878964054203,112,109.879064054203,120
113.928834380404,109,117.072724995663,103,112.864899737407,113,181.063578250411,3,,,111.951645335884,115,113.184718986309,113,109.951545335884,119
114.032505217046,110,117.485128163722,102,112.881363021392,114,181.258418593921,4,,,112.951645335884,114,113.436568981329,114,110.667765780907,120
114.898660388484,109,117.898760388484,103,112.898560388484,113,181.667136248155,5,,,112.951645335884,115,113.878964054203,113,110.879064054203,121
114.898660388484,110,118.485128163722,102,112.951745335884,114,181.689063628845,6,,,113.951645335884,114,114.436568981329,114,110.951545335884,120
115.898660388484,109,118.898760388484,103,113.640327795641,115,181.966005854173,7,,,113.951645335884,115,114.878964054203,113,111.879064054203,121
115.898660388484,110,119.485128163722,102,113.898560388484,114,182.063578250411,6,,,114.587177330503,116,115.436568981329,114,111.951545335884,120
116.068799404318,111,119.898760388484,103,113.951745335884,115,182.704142596721,7,,,114.951645335884,115,115.833907248539,115,111.968603208367,121
116.101803389374,112,120.485128163722,102,114.898560388484,114,183.063578250411,6,,,114.951645335884,116,115.878964054203,114,112.096176782164,122
116.351754206024,113,120.732287114125,103,114.951745335884,115,183.27203028984,7,,,114.982742930898,117,116.39391562187,115,112.535253767752,123
116.643700277753,114,120.898760388484,104,115.898560388484,114,184.063578250411,6,,,115.951645335884,116,116.436568981329,116,112.879064054203,124
116.898660388484,113,121.485128163722,103,115.951745335884,115,184.162884091731,7,,,115.951645335884,117,116.878964054203,115,112.951545335884,123
116.898660388484,114,121.882949707054,104,116.546247399297,116,184.216821048149,8,,,116.812285086757,118,117.436568981329,116,112.976408578482,124
117.115668365525,115,121.898760388484,105,116.686723116252,117,185.063578250411,7,,,116.951645335884,117,117.868337846654,117,113.489335570311,125
117.584589692798,116,122.434751828692,106,116.898560388484,116,185.123684155455,8,,,116.951645335884,118,117.878964054203,116,113.594268317639,126
117.898660388484,115,122.485128163722,105,116.951745335884,117,186.063578250411,7,,,117.951645335884,117,118.436568981329,117,113.879064054203,127
117.898660388484,116,122.898760388484,106,117.362078986424,118,187.063578250411,6,,,117.951645335884,118,118.878964054203,116,113.951545335884,126
117.955751413599,117,123.243731523825,107,117.408813888159,119,188.063578250411,5,,,118.951645335884,117,119.436568981329,117,114.533770303502,127
118.898660388484,116,123.485128163722,106,117.898560388484,118,189.063578250411,4,,,118.951645335884,118,119.649272521545,118,114.591363220319,128
118.898660388484,117,123.779630319165,107,117.934844683919,119,189.223618448125,5,,,119.951645335884,117,119.716806678422,119,114.681870690467,129
119.600934840673,118,123.898760388484,108,117.951745335884,120,189.859668919249,6,,,119.951645335884,118,119.878964054203,118,114.879064054203,130
119.898660388484,117,124.485128163722,107,118.898560388484,119,190.063578250411,5,,,120.809848563477,119,120.436568981329,119,114.946805628104,131
119.898660388484,118,124.898760388484,108,118.951745335884,120,190.569739264905,6,,,120.951645335884,118,120.878964054203,118,114.951545335884,130
120.05996276816,119,125.485128163722,107,118.953062262726,121,190.675053684107,7,,,120.951645335884,119,121.245745549134,119,115.879064054203,131
120.400199987773,120,125.898760388484,108,119.898560388484,120,190.715511639768,8,,,121.28906125796,120,121.436568981329,120,115.89992816637,132
120.473251644928,121,126.485128163722,107,119.951745335884,121,190.840299162127,9,,,121.951645335884,119,121.528192261092,121,115.951545335884,131
120.749556837856,122,126.898760388484,108,120.898560388484,120,191.063578250411,8,,,121.951645335884,120,121.878964054203,120,116.686487258262,132
120.898660388484,121,127.2502753997,109,120.951745335884,121,191.156726553315,9,,,122.29399456702,121,122.624384822101,121,116.698596503324,133
120.898660388484,122,127.485128163722,108,121.898560388484,120,191.673893480386,10,,,122.951645335884,120,122.811373922307,122,116.821311510641,134
121.835760149013,123,127.60204278513,109,121.951745335884,121,192.063578250411,9,,,122.951645335884,121,122.878964054203,121,116.879064054203,135
121.898660388484,122,127.898760388484,110,122.898560388484,120,192.184406056322,10,,,122.982508455064,122,122.9627309408,122,116.951545335884,134
