timeNode0Lnk1,bufferSizeNode0Lnk1,timeNode1Lnk1,bufferSizeNode1Lnk1,timeNode2Lnk1,bufferSizeNode2Lnk1,timeNode5Lnk1,bufferSizeNode5Lnk1,timeNode3Lnk1,bufferSizeNode3Lnk1,timeNode6Lnk1,bufferSizeNode6Lnk1,timeNode4Lnk1,bufferSizeNode4Lnk1,timeNode7Lnk1,bufferSizeNode7Lnk1
,,,,42.873616971758,1,,,44.100997919552,1,,,45.101097919552,1,,
,,,,42.978178197533,2,,,44.100997919552,0,,,45.101097919552,0,,
,,,,43.040293487999,3,,,45.100997919552,1,,,46.101097919552,1,,
,,,,43.100897919552,2,,,45.100997919552,0,,,46.101097919552,0,,
,,,,44.100897919552,1,,,46.100997919552,1,,,47.101097919552,1,,
,,,,45.100897919552,0,,,46.100997919552,0,,,47.101097919552,0,,
,,,,46.540507172454,1,,,47.540607172454,1,,,48.540707172454,1,,
,,,,46.540507172454,0,,,47.540607172454,0,,,48.540707172454,0,,
,,,,46.727933238472,1,,,48.540607172454,1,,,49.540707172454,1,,
,,,,46.964139944555,2,,,48.540607172454,0,,,49.540707172454,0,,
,,,,47.407543973176,3,,,49.540607172454,1,,,50.540707172454,1,,
,,,,47.540507172454,2,,,49.540607172454,0,,,50.540707172454,0,,
,,,,47.786505937459,3,,,50.540607172454,1,,,51.540707172454,1,,
,,,,48.540507172454,2,,,50.540607172454,0,,,51.540707172454,0,,
,,,,48.72256749723,3,,,51.540607172454,1,,,52.540707172454,1,,
,,,,49.115680054534,4,,,51.540607172454,0,,,52.540707172454,0,,
,,,,49.154863210947,5,,,52.540607172454,1,,,53.540707172454,1,,
,,,,49.540507172454,4,,,52.540607172454,0,,,53.540707172454,0,,
,,,,49.732187521754,5,,,53.540607172454,1,,,54.540707172454,1,,
,,,,50.540507172454,4,,,53.540607172454,0,,,54.540707172454,0,,
,,,,50.738058526921,5,,,54.540607172454,1,,,55.540707172454,1,,
,,,,51.540507172454,4,,,54.540607172454,0,,,55.540707172454,0,,
,,,,52.540507172454,3,,,55.540607172454,1,,,56.540707172454,1,,
,,,,53.540507172454,2,,,55.540607172454,0,,,56.540707172454,0,,
,,,,53.931005168975,3,,,56.540607172454,1,,,57.540707172454,1,,
,,,,54.038640277131,4,,,56.540607172454,0,,,57.540707172454,0,,
,,,,54.540507172454,3,,,57.540607172454,1,,,58.540707172454,1,,
,,,,55.096466690483,4,,,57.540607172454,0,,,58.540707172454,0,,
,,,,55.272380235909,5,,,58.540607172454,1,,,59.540707172454,1,,
,,,,55.540507172454,4,,,58.540607172454,0,,,59.540707172454,0,,
,,,,56.540507172454,3,,,59.540607172454,1,,,60.540707172454,1,,
,,,,57.540507172454,2,,,59.540607172454,0,,,60.540707172454,0,,
,,,,58.540507172454,1,,,60.540607172454,1,,,61.540707172454,1,,
,,,,59.540507172454,0,,,60.540607172454,0,,,61.540707172454,0,,
,,,,60.632480586152,1,,,61.632580586152,1,,,62.632680586152,1,,
,,,,60.632480586152,0,,,61.632580586152,0,,,62.632680586152,0,,
,,,,60.805608042298,1,,,62.632580586152,1,,,63.632680586152,1,,
,,,,60.92256345209,2,,,62.632580586152,0,,,63.632680586152,0,,
,,,,61.632480586152,1,,,63.632580586152,1,,,64.632680586152,1,,
,,,,62.045731753623,2,,,63.632580586152,0,,,64.632680586152,0,,
,,,,62.427287596997,3,,,64.632580586152,1,,,65.632680586152,1,,
,,,,62.632480586152,2,,,64.632580586152,0,,,65.632680586152,0,,
,,,,62.646168193504,3,,,65.632580586152,1,,,66.632680586152,1,,
,,,,63.632480586152,2,,,65.632580586152,0,,,66.632680586152,0,,
,,,,64.632480586152,1,,,66.632580586152,1,,,67.632680586152,1,,
,,,,65.632480586152,0,,,66.632580586152,0,,,67.632680586152,0,,
,,,,65.633358085356,1,,,67.632580586152,1,,,68.632680586152,1,,
,,,,65.647022663787,2,,,67.632580586152,0,,,68.632680586152,0,,
,,,,65.749167545312,3,,,68.632580586152,1,,,69.632680586152,1,,
,,,,66.632480586152,2,,,68.632580586152,0,,,69.632680586152,0,,
,,,,66.724269479468,3,,,69.632580586152,1,,,70.632680586152,1,,
,,,,67.632480586152,2,,,69.632580586152,0,,,70.632680586152,0,,
,,,,68.544088398752,3,,,70.632580586152,1,,,71.632680586152,1,,
,,,,68.632480586152,2,,,70.632580586152,0,,,71.632680586152,0,,
,,,,69.632480586152,1,,,71.632580586152,1,,,72.632680586152,1,,
,,,,70.632480586152,0,,,71.632580586152,0,,,72.632680586152,0,,
,,,,72.293119858336,1,,,73.293219858336,1,,,74.293319858336,1,,
,,,,72.293119858336,0,,,73.293219858336,0,,,74.293319858336,0,,
,,,,72.925456454732,1,,,74.293219858336,1,,,75.293319858336,1,,
,,,,73.293119858336,0,,,74.293219858336,0,,,75.293319858336,0,,
,,,,73.638040048065,1,,,75.293219858336,1,,,76.293319858336,1,,
,,,,74.293119858336,0,,,75.293219858336,0,,,76.293319858336,0,,
,,,,77.399967332569,1,,,78.400067332569,1,,,79.400167332569,1,,
,,,,77.399967332569,0,,,78.400067332569,0,,,79.400167332569,0,,
,,,,77.732377573533,1,,,79.400067332569,1,,,80.400167332569,1,,
,,,,77.860434338844,2,,,79.400067332569,0,,,80.400167332569,0,,
,,,,78.305853800764,3,,,80.400067332569,1,,,81.400167332569,1,,
,,,,78.399967332569,2,,,80.400067332569,0,,,81.400167332569,0,,
,,,,78.657029890145,3,,,81.400067332569,1,,,82.400167332569,1,,
,,,,79.312676174509,4,,,81.400067332569,0,,,82.400167332569,0,,
,,,,79.399967332569,3,,,82.400067332569,1,,,83.400167332569,1,,
,,,,79.439064810934,4,,,82.400067332569,0,,,83.400167332569,0,,
,,,,80.399967332569,3,,,83.400067332569,1,,,84.400167332569,1,,
,,,,80.605938337483,4,,,83.400067332569,0,,,84.400167332569,0,,
,,,,80.988639286345,5,,,84.400067332569,1,,,85.400167332569,1,,
,,,,81.399967332569,4,,,84.400067332569,0,,,85.400167332569,0,,
,,,,82.399967332569,3,,,85.400067332569,1,,,86.400167332569,1,,
,,,,83.112876483347,4,,,85.400067332569,0,,,86.400167332569,0,,
,,,,83.179173884829,5,,,86.400067332569,1,,,87.400167332569,1,,
,,,,83.399967332569,4,,,86.400067332569,0,,,87.400167332569,0,,
,,,,83.423569332911,5,,,87.400067332569,1,,,88.400167332569,1,,
,,,,84.399967332569,4,,,87.400067332569,0,,,88.400167332569,0,,
,,,,84.602758859976,5,,,88.400067332569,1,,,89.400167332569,1,,
,,,,85.399967332569,4,,,88.400067332569,0,,,89.400167332569,0,,
,,,,85.438856391946,5,,,89.400067332569,1,,,90.400167332569,1,,
,,,,85.747271232044,6,,,89.400067332569,0,,,90.400167332569,0,,
,,,,86.399967332569,5,,,90.400067332569,1,,,91.400167332569,1,,
,,,,86.458519169261,6,,,90.400067332569,0,,,91.400167332569,0,,
,,,,87.199278119708,7,,,91.400067332569,1,,,92.400167332569,1,,
,,,,87.399967332569,6,,,91.400067332569,0,,,92.400167332569,0,,
,,,,88.399967332569,5,,,92.400067332569,1,,,93.400167332569,1,,
,,,,89.399967332569,4,,,92.400067332569,0,,,93.400167332569,0,,
,,,,89.684860476685,5,,,93.400067332569,1,,,94.400167332569,1,,
,,,,90.399967332569,4,,,93.400067332569,0,,,94.400167332569,0,,
,,,,90.542756117759,5,,,94.400067332569,1,,,95.400167332569,1,,
,,,,90.868096533288,6,,,94.400067332569,0,,,95.400167332569,0,,
,,,,91.251656747387,7,,,95.400067332569,1,,,96.400167332569,1,,
,,,,91.261057498051,8,,,95.400067332569,0,,,96.400167332569,0,,
,,,,91.399967332569,7,,,96.400067332569,1,,,97.400167332569,1,,
,,,,92.361903408142,8,,,96.400067332569,0,,,97.400167332569,0,,
,,,,92.399967332569,7,,,97.400067332569,1,,,98.400167332569,1,,
,,,,93.399967332569,6,,,97.400067332569,0,,,98.400167332569,0,,
,,,,94.209231059144,7,,,98.400067332569,1,,,99.400167332569,1,,
,,,,94.399967332569,6,,,98.400067332569,0,,,99.400167332569,0,,
,,,,95.399967332569,5,,,99.400067332569,1,,,100.400167332569,1,,
,,,,96.050513530631,6,,,99.400067332569,0,,,100.400167332569,0,,
,,,,96.399967332569,5,,,100.400067332569,1,,,101.400167332569,1,,
,,,,96.557713653888,6,,,100.400067332569,0,,,101.400167332569,0,,
,,,,97.362511053689,7,,,101.400067332569,1,,,102.400167332569,1,,
,,,,97.399967332569,6,,,101.400067332569,0,,,102.400167332569,0,,
,,,,97.824241949733,7,,,102.400067332569,1,,,103.400167332569,1,,
,,,,97.828948490225,8,,,102.400067332569,0,,,103.400167332569,0,,
,,,,97.987289996456,9,,,103.400067332569,1,,,104.400167332569,1,,
,,,,98.399967332569,8,,,103.400067332569,0,,,104.400167332569,0,,
,,,,99.119924138428,9,,,104.400067332569,1,,,105.400167332569,1,,
,,,,99.399967332569,8,,,104.400067332569,0,,,105.400167332569,0,,
,,,,99.434645799283,9,,,105.400067332569,1,,,106.400167332569,1,,
,,,,100.399967332569,8,,,105.400067332569,0,,,106.400167332569,0,,
,,,,100.65115445272,9,,,106.400067332569,1,,,107.400167332569,1,,
,,,,100.991501190955,10,,,106.400067332569,0,,,107.400167332569,0,,
,,,,101.399967332569,9,,,107.400067332569,1,,,108.400167332569,1,,
,,,,102.399967332569,8,,,107.400067332569,0,,,108.400167332569,0,,
,,,,103.399967332569,7,,,108.400067332569,1,,,109.400167332569,1,,
,,,,104.26664436867,8,,,108.400067332569,0,,,109.400167332569,0,,
,,,,104.399967332569,7,,,109.400067332569,1,,,110.400167332569,1,,
,,,,105.163235239456,8,,,109.400067332569,0,,,110.400167332569,0,,
,,,,105.399967332569,7,,,110.400067332569,1,,,111.400167332569,1,,
,,,,106.01245605102,8,,,110.400067332569,0,,,111.400167332569,0,,
,,,,106.399967332569,7,,,111.400067332569,1,,,112.400167332569,1,,
,,,,107.031114781039,8,,,111.400067332569,0,,,112.400167332569,0,,
,,,,107.399967332569,7,,,112.400067332569,1,,,113.400167332569,1,,
,,,,108.399967332569,6,,,112.400067332569,0,,,113.400167332569,0,,
,,,,109.252621679513,7,,,113.400067332569,1,,,114.400167332569,1,,
,,,,109.399967332569,6,,,113.400067332569,0,,,114.400167332569,0,,
,,,,110.392229643046,7,,,114.400067332569,1,,,115.400167332569,1,,
,,,,110.399967332569,6,,,114.400067332569,0,,,115.400167332569,0,,
,,,,110.988609037376,7,,,115.400067332569,1,,,116.400167332569,1,,
,,,,111.399967332569,6,,,115.400067332569,0,,,116.400167332569,0,,
,,,,112.399967332569,5,,,116.400067332569,1,,,117.400167332569,1,,
,,,,113.399967332569,4,,,116.400067332569,0,,,117.400167332569,0,,
,,,,114.399967332569,3,,,117.400067332569,1,,,118.400167332569,1,,
,,,,114.83161562062,4,,,117.400067332569,0,,,118.400167332569,0,,
,,,,115.399967332569,3,,,118.400067332569,1,,,119.400167332569,1,,
,,,,116.399967332569,2,,,118.400067332569,0,,,119.400167332569,0,,
,,,,116.512537825166,3,,,119.400067332569,1,,,120.400167332569,1,,
,,,,117.399967332569,2,,,119.400067332569,0,,,120.400167332569,0,,
,,,,117.63781984201,3,,,120.400067332569,1,,,121.400167332569,1,,
,,,,117.92523031808,4,,,120.400067332569,0,,,121.400167332569,0,,
,,,,118.399967332569,3,,,121.400067332569,1,,,122.400167332569,1,,
,,,,118.795766144406,4,,,121.400067332569,0,,,122.400167332569,0,,
,,,,119.171504986813,5,,,122.400067332569,1,,,123.400167332569,1,,
,,,,119.399967332569,4,,,122.400067332569,0,,,123.400167332569,0,,
,,,,120.399967332569,3,,,123.400067332569,1,,,124.400167332569,1,,
,,,,121.399967332569,2,,,123.400067332569,0,,,124.400167332569,0,,
,,,,122.399967332569,1,,,124.400067332569,1,,,125.400167332569,1,,
,,,,122.535875439864,2,,,124.400067332569,0,,,125.400167332569,0,,
,,,,123.399967332569,1,,,125.400067332569,1,,,126.400167332569,1,,
,,,,123.827784708665,2,,,125.400067332569,0,,,126.400167332569,0,,
,,,,124.399967332569,1,,,126.400067332569,1,,,127.400167332569,1,,
,,,,124.523584169565,2,,,126.400067332569,0,,,127.400167332569,0,,
,,,,125.399967332569,1,,,127.400067332569,1,,,128.400167332569,1,,
,,,,126.399967332569,0,,,127.400067332569,0,,,128.400167332569,0,,
,,,,127.649052527223,1,,,128.649152527223,1,,,129.649252527223,1,,
,,,,127.649052527223,0,,,128.649152527223,0,,,129.649252527223,0,,
,,,,128.58145540763,1,,,129.649152527223,1,,,130.649252527223,1,,
,,,,128.600835188978,2,,,129.649152527223,0,,,130.649252527223,0,,
,,,,128.649052527223,1,,,130.649152527223,1,,,131.649252527223,1,,
,,,,129.235962904609,2,,,130.649152527223,0,,,131.649252527223,0,,
,,,,129.649052527223,1,,,131.649152527223,1,,,132.649252527223,1,,
,,,,130.495006421873,2,,,131.649152527223,0,,,132.649252527223,0,,
,,,,130.649052527223,1,,,132.649152527223,1,,,133.649252527223,1,,
,,,,130.834671154455,2,,,132.649152527223,0,,,133.649252527223,0,,
,,,,131.318306841044,3,,,133.649152527223,1,,,134.649252527223,1,,
,,,,131.649052527223,2,,,133.649152527223,0,,,134.649252527223,0,,
,,,,132.649052527223,1,,,134.649152527223,1,,,135.649252527223,1,,
,,,,132.701286047581,2,,,134.649152527223,0,,,135.649252527223,0,,
,,,,132.846860026029,3,,,135.649152527223,1,,,136.649252527223,1,,
,,,,132.955407124524,4,,,135.649152527223,0,,,136.649252527223,0,,
,,,,133.309631256769,5,,,136.649152527223,1,,,137.649252527223,1,,
,,,,133.406554011346,6,,,136.649152527223,0,,,137.649252527223,0,,
,,,,133.649052527223,5,,,137.649152527223,1,,,138.649252527223,1,,
,,,,134.250442483937,6,,,137.649152527223,0,,,138.649252527223,0,,
,,,,134.649052527223,5,,,138.649152527223,1,,,139.649252527223,1,,
,,,,134.687470497711,6,,,138.649152527223,0,,,139.649252527223,0,,
,,,,135.49002248347,7,,,139.649152527223,1,,,140.649252527223,1,,
,,,,135.524225901828,8,,,139.649152527223,0,,,140.649252527223,0,,
,,,,135.649052527223,7,,,140.649152527223,1,,,141.649252527223,1,,
,,,,136.583235287209,8,,,140.649152527223,0,,,141.649252527223,0,,
,,,,136.649052527223,7,,,141.649152527223,1,,,142.649252527223,1,,
,,,,137.639084895869,8,,,141.649152527223,0,,,142.649252527223,0,,
,,,,137.649052527223,7,,,142.649152527223,1,,,143.649252527223,1,,
,,,,138.026214988018,8,,,142.649152527223,0,,,143.649252527223,0,,
,,,,138.590825489139,9,,,143.649152527223,1,,,144.649252527223,1,,
,,,,138.649052527223,8,,,143.649152527223,0,,,144.649252527223,0,,
,,,,138.840906984117,9,,,144.649152527223,1,,,145.649252527223,1,,
,,,,139.649052527223,8,,,144.649152527223,0,,,145.649252527223,0,,
,,,,140.649052527223,7,,,145.649152527223,1,,,146.649252527223,1,,
,,,,141.109540976809,8,,,145.649152527223,0,,,146.649252527223,0,,
,,,,141.649052527223,7,,,146.649152527223,1,,,147.649252527223,1,,
,,,,142.649052527223,6,,,146.649152527223,0,,,147.649252527223,0,,
,,,,143.334455634034,7,,,147.649152527223,1,,,148.649252527223,1,,
,,,,143.636021547257,8,,,147.649152527223,0,,,148.649252527223,0,,
,,,,143.649052527223,7,,,148.649152527223,1,,,149.649252527223,1,,
,,,,144.649052527223,6,,,148.649152527223,0,,,149.649252527223,0,,
,,,,145.276919125184,7,,,149.649152527223,1,,,150.649252527223,1,,
,,,,145.649052527223,6,,,149.649152527223,0,,,150.649252527223,0,,
,,,,146.493938620521,7,,,150.649152527223,1,,,151.649252527223,1,,
,,,,146.598820456121,8,,,150.649152527223,0,,,151.649252527223,0,,
,,,,146.649052527223,7,,,151.649152527223,1,,,152.649252527223,1,,
,,,,147.033166112065,8,,,151.649152527223,0,,,152.649252527223,0,,
,,,,147.649052527223,7,,,152.649152527223,1,,,153.649252527223,1,,
,,,,148.285773636977,8,,,152.649152527223,0,,,153.649252527223,0,,
,,,,148.649052527223,7,,,153.649152527223,1,,,154.649252527223,1,,
,,,,148.9192362547,8,,,153.649152527223,0,,,154.649252527223,0,,
,,,,149.649052527223,7,,,154.649152527223,1,,,155.649252527223,1,,
,,,,150.649052527223,6,,,154.649152527223,0,,,155.649252527223,0,,
,,,,151.649052527223,5,,,155.649152527223,1,,,156.649252527223,1,,
,,,,152.649052527223,4,,,155.649152527223,0,,,156.649252527223,0,,
,,,,153.649052527223,3,,,156.649152527223,1,,,157.649252527223,1,,
,,,,154.649052527223,2,,,156.649152527223,0,,,157.649252527223,0,,
,,,,155.649052527223,1,,,157.649152527223,1,,,158.649252527223,1,,
,,,,155.684626774637,2,,,157.649152527223,0,,,158.649252527223,0,,
,,,,156.394544701861,3,,,158.649152527223,1,,,159.649252527223,1,,
,,,,156.577083303744,4,,,158.649152527223,0,,,159.649252527223,0,,
,,,,156.649052527223,3,,,159.649152527223,1,,,160.649252527223,1,,
,,,,156.709267013359,4,,,159.649152527223,0,,,160.649252527223,0,,
,,,,157.649052527223,3,,,160.649152527223,1,,,161.649252527223,1,,
,,,,158.593195899945,4,,,160.649152527223,0,,,161.649252527223,0,,
,,,,158.649052527223,3,,,161.649152527223,1,,,162.649252527223,1,,
,,,,159.649052527223,2,,,161.649152527223,0,,,162.649252527223,0,,
,,,,160.239915001272,3,,,162.649152527223,1,,,163.649252527223,1,,
,,,,160.649052527223,2,,,162.649152527223,0,,,163.649252527223,0,,
,,,,161.081795963004,3,,,163.649152527223,1,,,164.649252527223,1,,
,,,,161.115582748556,4,,,163.649152527223,0,,,164.649252527223,0,,
,,,,161.187258132869,5,,,164.649152527223,1,,,165.649252527223,1,,
,,,,161.649052527223,4,,,164.649152527223,0,,,165.649252527223,0,,
,,,,162.649052527223,3,,,165.649152527223,1,,,166.649252527223,1,,
,,,,163.649052527223,2,,,165.649152527223,0,,,166.649252527223,0,,
,,,,164.649052527223,1,,,166.649152527223,1,,,167.649252527223,1,,
,,,,165.237104971674,2,,,166.649152527223,0,,,167.649252527223,0,,
,,,,165.289017523857,3,,,167.649152527223,1,,,168.649252527223,1,,
,,,,165.649052527223,2,,,167.649152527223,0,,,168.649252527223,0,,
,,,,166.649052527223,1,,,168.649152527223,1,,,169.649252527223,1,,
,,,,167.301790260063,2,,,168.649152527223,0,,,169.649252527223,0,,
,,,,167.318558026055,3,,,169.649152527223,1,,,170.649252527223,1,,
,,,,167.649052527223,2,,,169.649152527223,0,,,170.649252527223,0,,
,,,,168.649052527223,1,,,170.649152527223,1,,,171.649252527223,1,,
,,,,169.255135263546,2,,,170.649152527223,0,,,171.649252527223,0,,
,,,,169.517464572712,3,,,171.649152527223,1,,,172.649252527223,1,,
,,,,169.52924780463,4,,,171.649152527223,0,,,172.649252527223,0,,
,,,,169.649052527223,3,,,172.649152527223,1,,,173.649252527223,1,,
,,,,170.649052527223,2,,,172.649152527223,0,,,173.649252527223,0,,
,,,,170.977041886618,3,,,173.649152527223,1,,,174.649252527223,1,,
,,,,171.649052527223,2,,,173.649152527223,0,,,174.649252527223,0,,
,,,,172.286340250641,3,,,174.649152527223,1,,,175.649252527223,1,,
,,,,172.649052527223,2,,,174.649152527223,0,,,175.649252527223,0,,
,,,,173.649052527223,1,,,175.649152527223,1,,,176.649252527223,1,,
,,,,173.672631602662,2,,,175.649152527223,0,,,176.649252527223,0,,
,,,,174.345092119496,3,,,176.649152527223,1,,,177.649252527223,1,,
,,,,174.649052527223,2,,,176.649152527223,0,,,177.649252527223,0,,
,,,,174.759071042169,3,,,177.649152527223,1,,,178.649252527223,1,,
,,,,174.77776651259,4,,,177.649152527223,0,,,178.649252527223,0,,
,,,,174.965285463793,5,,,178.649152527223,1,,,179.649252527223,1,,
,,,,175.587882807771,6,,,178.649152527223,0,,,179.649252527223,0,,
,,,,175.649052527223,5,,,179.649152527223,1,,,180.649252527223,1,,
,,,,175.841388512914,6,,,179.649152527223,0,,,180.649252527223,0,,
,,,,176.649052527223,5,,,180.649152527223,1,,,181.649252527223,1,,
,,,,177.649052527223,4,,,180.649152527223,0,,,181.649252527223,0,,
,,,,177.917419573357,5,,,181.649152527223,1,,,182.649252527223,1,,
,,,,178.649052527223,4,,,181.649152527223,0,,,182.649252527223,0,,
,,,,179.649052527223,3,,,182.649152527223,1,,,183.649252527223,1,,
,,,,180.549638435906,4,,,182.649152527223,0,,,183.649252527223,0,,
,,,,180.649052527223,3,,,183.649152527223,1,,,184.649252527223,1,,
,,,,181.649052527223,2,,,183.649152527223,0,,,184.649252527223,0,,
,,,,181.768435239249,3,,,184.649152527223,1,,,185.649252527223,1,,
,,,,181.948392580801,4,,,184.649152527223,0,,,185.649252527223,0,,
,,,,182.641592350339,5,,,185.649152527223,1,,,186.649252527223,1,,
,,,,182.649052527223,4,,,185.649152527223,0,,,186.649252527223,0,,
,,,,183.613074508434,5,,,186.649152527223,1,,,187.649252527223,1,,
,,,,183.649052527223,4,,,186.649152527223,0,,,187.649252527223,0,,
,,,,184.649052527223,3,,,187.649152527223,1,,,188.649252527223,1,,
,,,,184.814045414976,4,,,187.649152527223,0,,,188.649252527223,0,,
,,,,185.649052527223,3,,,188.649152527223,1,,,189.649252527223,1,,
,,,,186.649052527223,2,,,188.649152527223,0,,,189.649252527223,0,,
,,,,187.535393670889,3,,,189.649152527223,1,,,190.649252527223,1,,
,,,,187.649052527223,2,,,189.649152527223,0,,,190.649252527223,0,,
,,,,187.846361475859,3,,,190.649152527223,1,,,191.649252527223,1,,
,,,,188.649052527223,2,,,190.649152527223,0,,,191.649252527223,0,,
,,,,188.798191183401,3,,,191.649152527223,1,,,192.649252527223,1,,
